289;12;11;;;;;80;2016/10/11;7;19;14;FALSE;469950
290;12;11;;;;;80;2016/10/17;7;19;14;FALSE;477765
291;12;;;;;;95;2016/10/18;7;19;14;FALSE;480487
292;12;;;;;;95;2016/10/19;7;19;14;FALSE;482317
293;12;5;6;;;;35;2016/10/20;7;19;14;FALSE;484643
294;12;5;6;7;;;5;2016/10/21;7;19;14;FALSE;486267
295;12;5;6;;;;35;2016/10/24;7;19;14;FALSE;489092
296;12;;;;;;95;2016/10/25;7;19;14;FALSE;490657
297;12;;;;;;95;2016/10/26;7;19;14;FALSE;492703
298;12;5;6;;;;35;2016/10/27;7;19;14;FALSE;494239
299;12;6;;;;;65;2016/10/28;7;19;14;FALSE;495364
300;12;6;;;;;65;2016/10/03;7;25;14;FALSE;457587
301;12;1;;;;;80;2016/10/04;7;25;14;FALSE;459475
302;12;10;;;;;85;2016/10/05;7;25;14;FALSE;461610
303;12;5;;;;;65;2016/10/06;7;25;14;FALSE;464103
304;12;;;;;;95;2016/10/07;7;25;14;FALSE;465609
305;12;;;;;;95;2016/10/10;7;25;14;FALSE;467643
306;12;5;;;;;65;2016/10/11;7;25;14;FALSE;469786
307;12;;;;;;95;2016/10/12;7;25;14;FALSE;471772
308;12;5;;;;;65;2016/10/13;7;25;14;FALSE;473855
309;12;;;;;;95;2016/10/14;7;25;14;FALSE;475515
310;11;;;;;;85;2016/10/18;7;25;14;FALSE;480516
311;12;;;;;;95;2016/10/19;7;25;14;FALSE;482563
312;12;;;;;;95;2016/10/20;7;25;14;FALSE;484410
313;12;5;6;7;;;5;2016/10/21;7;25;14;FALSE;486079
314;12;11;;;;;80;2016/10/24;7;25;14;FALSE;488666
315;12;;;;;;95;2016/10/25;7;25;14;FALSE;490648
316;12;5;6;;;;35;2016/10/26;7;25;14;FALSE;492475
317;12;5;6;;;;35;2016/10/27;7;25;14;FALSE;494110
318;12;6;;;;;65;2016/10/28;7;25;14;FALSE;495343
319;10;;;;;;90;2016/10/03;7;24;14;FALSE;457441
320;;;;;;;100;2016/10/04;7;24;14;TRUE;429248
321;10;;;;;;90;2016/10/05;7;24;14;FALSE;461697
322;;;;;;;100;2016/10/06;7;24;14;TRUE;463975
323;;;;;;;100;2016/10/07;7;24;14;TRUE;464920
324;1;;;;;;85;2016/10/10;7;24;14;FALSE;466888
325;10;;;;;;90;2016/10/11;7;24;14;FALSE;469727
326;6;;;;;;70;2016/10/12;7;24;14;FALSE;471719
327;1;;;;;;85;2016/10/13;7;24;14;FALSE;473479
328;6;;;;;;70;2016/10/14;7;24;14;FALSE;475227
329;5;;;;;;70;2016/10/10;7;26;14;FALSE;467815
330;10;;;;;;90;2016/10/11;7;26;14;FALSE;469853
331;6;;;;;;70;2016/10/12;7;26;14;FALSE;472010
332;11;;;;;;85;2016/10/13;7;26;14;FALSE;473500
333;12;1;;;;;80;2016/10/14;7;26;14;FALSE;475514
334;3;1;;;;;65;2016/10/17;7;26;14;FALSE;477968
335;11;1;;;;;70;2016/10/18;7;26;14;FALSE;480471
336;6;;;;;;70;2016/10/19;7;26;14;FALSE;482499
337;;;;;;;100;2016/10/03;7;20;14;TRUE;457089
338;12;;;;;;95;2016/10/04;7;20;14;FALSE;459554
339;14;7;;;;;65;2016/10/05;7;20;14;FALSE;461540
340;;;;;;;100;2016/10/06;7;20;14;TRUE;463928
341;;;;;;;100;2016/10/10;7;20;14;TRUE;467791
342;12;;;;;;95;2016/10/11;7;20;14;FALSE;468868
343;;;;;;;100;2016/10/12;7;20;14;TRUE;471360
344;;;;;;;100;2016/10/13;7;20;14;TRUE;473185
345;12;;;;;;95;2016/10/14;7;20;14;FALSE;475943
346;12;2;;;;;85;2016/10/17;7;20;14;FALSE;477841
347;12;1;3;;;;60;2016/10/18;7;20;14;FALSE;479869
348;12;;;;;;95;2016/10/19;7;20;14;FALSE;482641
349;12;;;;;;95;2016/10/20;7;20;14;FALSE;484467
350;12;6;;;;;65;2016/10/21;7;20;14;FALSE;486296
351;12;;;;;;95;2016/10/24;7;20;14;FALSE;488336
352;12;11;;;;;80;2016/10/25;7;20;14;FALSE;489955
353;;;;;;;100;2016/10/26;7;20;14;TRUE;492165
354;12;;;;;;95;2016/10/27;7;20;14;FALSE;493943
355;;;;;;;100;2016/10/28;7;20;14;TRUE;495085
356;2;;;;;;90;2016/10/03;7;27;14;FALSE;457698
357;5;;;;;;70;2016/10/04;7;27;14;FALSE;459365
358;1;6;;;;;55;2016/10/05;7;27;14;FALSE;461527
359;1;;;;;;85;2016/10/06;7;27;14;FALSE;463775
360;1;;;;;;85;2016/10/07;7;27;14;FALSE;465527
361;;;;;;;100;2016/10/10;7;27;14;TRUE;467112
362;10;6;;;;;60;2016/10/11;7;27;14;FALSE;469957
363;6;;;;;;70;2016/10/12;7;27;14;FALSE;471667
364;6;;;;;;70;2016/10/13;7;27;14;FALSE;473250
365;3;;;;;;80;2016/10/14;7;27;14;FALSE;475491
366;1;11;7;;;;40;2016/10/17;7;27;14;FALSE;478048
367;11;;;;;;85;2016/10/18;7;27;14;FALSE;480609
368;1;6;;;;;55;2016/10/19;7;27;14;FALSE;481920
369;1;6;;;;;55;2016/10/20;7;27;14;FALSE;484132
370;1;6;;;;;55;2016/10/21;7;27;14;FALSE;485763
371;1;6;;;;;55;2016/10/24;7;27;14;FALSE;488267
372;1;6;;;;;55;2016/10/25;7;27;14;FALSE;489781
373;6;;;;;;70;2016/10/26;7;27;14;FALSE;492020
374;12;;;;;;95;2016/10/03;7;22;14;FALSE;457707
